Card Category,Churn,Clientnum,Customer Age (bin),Education Level,Gender,Income,Marital Status,Balance,Credit Limit,Customer Age,Dependent count,Months on book,Utilization Ratio
Blue,Retained Customers,778910883,50,Unknown,M,$80K - $120K,Married,875,1837,53,2,34,48%
Blue,Attrited Customer,713399583,40,Unknown,M,$80K - $120K,Married,2097,29865,49,2,39,7%
Blue,Retained Customers,715622508,50,Unknown,M,$80K - $120K,Married,0,7904,52,2,41,0%
Blue,Retained Customers,717631908,50,Unknown,M,Less than $40K,Married,0,4390,56,2,44,0%
Blue,Attrited Customer,787505133,30,College,M,$120K +,Married,1599,11316,36,3,24,14%
Blue,Attrited Customer,768162108,40,College,M,$120K +,Married,0,4781,49,3,43,0%
Blue,Attrited Customer,719816583,40,Doctorate,M,$120K +,Married,552,8989,46,3,38,6%
Blue,Retained Customers,758753283,50,Doctorate,M,$120K +,Married,550,34516,52,3,45,2%
Blue,Attrited Customer,708736608,40,Graduate,M,$120K +,Married,0,2269,40,3,27,0%
Blue,Attrited Customer,712693908,40,Graduate,M,$120K +,Married,783,13883,43,3,31,6%
Blue,Retained Customers,718711158,50,Graduate,M,$120K +,Married,2517,3841,52,3,36,66%
Blue,Retained Customers,710819733,50,Graduate,M,$120K +,Married,0,12211,56,3,36,0%
Blue,Attrited Customer,711854808,40,High School,M,$120K +,Married,0,34516,41,3,32,0%
Blue,Attrited Customer,708856983,30,Post-Graduate,M,$120K +,Married,0,13873,36,3,27,0%
Blue,Attrited Customer,718113633,40,Unknown,M,$120K +,Married,0,34516,41,3,36,0%
Blue,Attrited Customer,715319958,40,Unknown,M,$120K +,Married,787,34516,48,3,36,2%
Blue,Attrited Customer,787518258,40,Unknown,M,$120K +,Married,0,8549,49,3,38,0%
Blue,Attrited Customer,712531008,40,Unknown,M,$120K +,Married,794,24868,43,3,34,3%
Blue,Attrited Customer,712593933,40,Doctorate,M,$40K - $60K,Married,0,2313,40,3,36,0%
Blue,Attrited Customer,719859033,30,Graduate,M,$40K - $60K,Married,0,3264,32,3,20,0%
Blue,Attrited Customer,711389358,40,Graduate,M,$40K - $60K,Married,2517,5791,42,3,23,44%
Blue,Attrited Customer,716244033,40,Graduate,M,$40K - $60K,Married,906,7266,44,3,33,13%
Blue,Attrited Customer,719099583,40,Graduate,M,$40K - $60K,Married,1444,1640,42,3,34,88%
Blue,Attrited Customer,719657583,40,Graduate,M,$40K - $60K,Married,2457,9502,44,3,40,26%
Blue,Attrited Customer,811076883,40,Graduate,M,$40K - $60K,Married,0,7979,45,3,40,0%
Blue,Retained Customers,789853533,50,High School,M,$40K - $60K,Married,0,3032,54,3,44,0%
Blue,Attrited Customer,709893858,40,Post-Graduate,M,$40K - $60K,Married,2108,9422,43,3,36,22%
Blue,Attrited Customer,715954158,40,Post-Graduate,M,$40K - $60K,Married,931,2954,48,3,36,32%
Blue,Attrited Customer,787460883,40,Unknown,M,$40K - $60K,Married,0,11091,41,3,28,0%
Blue,Attrited Customer,710064033,40,Unknown,M,$40K - $60K,Married,0,4572,45,3,28,0%
Blue,Attrited Customer,712163433,40,Unknown,M,$40K - $60K,Married,644,1684,47,3,29,38%
Blue,Attrited Customer,717664008,30,College,M,$60K - $80K,Married,2517,3100,37,3,19,81%
Blue,Attrited Customer,708653958,30,College,M,$60K - $80K,Married,1461,6114,38,3,36,24%
Blue,Attrited Customer,757194408,40,College,M,$60K - $80K,Married,0,1438.3,43,3,36,0%
Blue,Attrited Customer,708963258,40,College,M,$60K - $80K,Married,1907,13344,46,3,39,14%
Blue,Attrited Customer,708705783,40,Doctorate,M,$60K - $80K,Married,1214,1584,47,3,36,77%
Blue,Attrited Customer,712021233,30,Graduate,M,$60K - $80K,Married,0,23399,33,3,15,0%
Blue,Attrited Customer,711079308,40,Graduate,M,$60K - $80K,Married,0,15186,40,3,27,0%
Blue,Attrited Customer,711838008,30,Graduate,M,$60K - $80K,Married,478,6407,37,3,28,8%
Blue,Attrited Customer,717195933,40,Graduate,M,$60K - $80K,Married,0,5298,42,3,30,0%
Blue,Attrited Customer,761079783,40,Graduate,M,$60K - $80K,Married,442,5500,40,3,33,8%
Blue,Attrited Customer,780032208,40,Graduate,M,$60K - $80K,Married,0,14201,44,3,34,0%
Blue,Attrited Customer,716832858,40,Graduate,M,$60K - $80K,Married,159,4930,46,3,34,3%
Blue,Attrited Customer,716790633,40,Graduate,M,$60K - $80K,Married,0,17239,43,3,36,0%
Blue,Attrited Customer,712279683,40,Graduate,M,$60K - $80K,Married,0,9114,44,3,36,0%
Blue,Attrited Customer,720185058,40,Graduate,M,$60K - $80K,Married,0,4267,46,3,36,0%
Blue,Attrited Customer,710333883,40,Graduate,M,$60K - $80K,Married,390,8808,48,3,37,4%
Blue,Retained Customers,709536483,50,Graduate,M,$60K - $80K,Married,215,8701,57,3,49,3%
Blue,Attrited Customer,713004933,40,High School,M,$60K - $80K,Married,2332,6813,40,3,27,34%
Blue,Retained Customers,778433283,50,High School,M,$60K - $80K,Married,0,8989,51,3,31,0%
Blue,Attrited Customer,713639058,40,High School,M,$60K - $80K,Married,0,1511,49,3,34,0%
Blue,Attrited Customer,717774333,40,High School,M,$60K - $80K,Married,0,8431,48,3,36,0%
Blue,Attrited Customer,718626033,40,High School,M,$60K - $80K,Married,0,10061,47,3,39,0%
Blue,Retained Customers,813810333,50,Post-Graduate,M,$60K - $80K,Married,0,2049,50,3,45,0%
Blue,Attrited Customer,712829808,30,Unknown,M,$60K - $80K,Married,0,2187,39,3,29,0%
Blue,Retained Customers,807584958,50,Unknown,M,$60K - $80K,Married,0,21096,50,3,45,0%
Blue,Attrited Customer,804415083,40,Unknown,M,$60K - $80K,Married,655,4097,45,3,40,16%
Blue,Attrited Customer,779320008,40,College,M,$80K - $120K,Married,2517,2900,43,3,25,87%
Blue,Attrited Customer,778617708,40,College,M,$80K - $120K,Married,864,1438.3,46,3,26,60%
Blue,Attrited Customer,712120608,30,College,M,$80K - $120K,Married,1884,3575,35,3,27,53%
Blue,Attrited Customer,709537683,30,College,M,$80K - $120K,Married,926,11638,37,3,30,8%
Blue,Attrited Customer,714930333,30,College,M,$80K - $120K,Married,0,4618,39,3,30,0%
Blue,Attrited Customer,708158133,40,College,M,$80K - $120K,Married,2517,3031,45,3,36,83%
Blue,Attrited Customer,716279508,40,College,M,$80K - $120K,Married,2517,3430,48,3,41,73%
Blue,Attrited Customer,718673358,30,Doctorate,M,$80K - $120K,Married,1528,13590,35,3,30,11%
Blue,Retained Customers,708888633,50,Doctorate,M,$80K - $120K,Married,895,3022,52,3,36,30%
Blue,Attrited Customer,794675058,30,Graduate,M,$80K - $120K,Married,1963,5015,36,3,21,39%
Blue,Attrited Customer,720330558,40,Graduate,M,$80K - $120K,Married,966,25256,44,3,25,4%
Blue,Attrited Customer,714412308,30,Graduate,M,$80K - $120K,Married,0,7140,33,3,36,0%
Blue,Attrited Customer,713053383,40,Graduate,M,$80K - $120K,Married,781,34516,42,3,36,2%
Blue,Attrited Customer,771899433,40,Graduate,M,$80K - $120K,Married,2434,7970,48,3,37,31%
Blue,Attrited Customer,719146008,40,Graduate,M,$80K - $120K,Married,2517,18672,48,3,39,14%
Blue,Attrited Customer,715371108,40,Graduate,M,$80K - $120K,Married,0,3728,45,3,40,0%
Blue,Attrited Customer,789907533,40,Graduate,M,$80K - $120K,Married,193,4576,49,3,40,4%
Blue,Retained Customers,793712658,50,Graduate,M,$80K - $120K,Married,2517,15011,52,3,46,17%
Blue,Attrited Customer,720950283,40,High School,M,$80K - $120K,Married,0,21359,47,3,34,0%
Blue,Attrited Customer,716434533,40,High School,M,$80K - $120K,Married,0,29149,40,3,36,0%
Blue,Attrited Customer,709213458,40,High School,M,$80K - $120K,Married,0,22993,42,3,36,0%
Blue,Attrited Customer,712157958,40,High School,M,$80K - $120K,Married,0,10908,44,3,36,0%
Blue,Retained Customers,822084333,50,High School,M,$80K - $120K,Married,0,4041,51,3,47,0%
Blue,Retained Customers,768243858,50,High School,M,$80K - $120K,Married,2517,3288,54,3,48,77%
Blue,Attrited Customer,719917233,40,Post-Graduate,M,$80K - $120K,Married,1159,13382,49,3,36,9%
Blue,Attrited Customer,827984658,40,Post-Graduate,M,$80K - $120K,Married,0,23870,49,3,45,0%
Blue,Attrited Customer,787515333,40,Unknown,M,$80K - $120K,Married,1151,3616,40,3,29,32%
Blue,Attrited Customer,715671183,40,Unknown,M,$80K - $120K,Married,2517,6824,43,3,31,37%
Blue,Attrited Customer,719073483,40,Unknown,M,$80K - $120K,Married,0,9234,45,3,38,0%
Blue,Attrited Customer,720124758,40,Unknown,M,$80K - $120K,Married,450,2509,49,3,40,18%
Blue,Retained Customers,788095158,50,Unknown,M,$80K - $120K,Married,0,11606,52,3,44,0%
Blue,Retained Customers,714524583,50,Unknown,M,$80K - $120K,Married,1534,23240,56,3,46,7%
Blue,Attrited Customer,772922883,40,Unknown,M,$80K - $120K,Married,0,20543,41,3,22,0%
Blue,Retained Customers,719902908,50,Unknown,M,$80K - $120K,Married,0,5130,51,3,36,0%
Blue,Attrited Customer,826471458,40,Graduate,M,Less than $40K,Married,1767,6967,42,3,38,25%
Blue,Attrited Customer,719318583,30,High School,M,Less than $40K,Married,2389,6866,37,3,26,35%
Blue,Attrited Customer,768256908,40,Unknown,M,Less than $40K,Married,1636,8580,45,3,39,19%
Blue,Attrited Customer,814840833,40,Doctorate,M,$120K +,Married,2517,7924,44,4,39,32%
Blue,Retained Customers,716708583,50,Graduate,M,$120K +,Married,0,7684,54,4,36,0%
Blue,Retained Customers,714136233,50,Graduate,M,$120K +,Married,0,34516,53,4,38,0%
Blue,Attrited Customer,716754783,40,High School,M,$120K +,Married,1331,17228,43,4,30,8%
Blue,Attrited Customer,710484408,30,Post-Graduate,M,$120K +,Married,1742,8700,39,4,29,20%
Blue,Attrited Customer,716694108,40,Unknown,M,$120K +,Married,468,5195,42,4,34,9%
Blue,Attrited Customer,716390958,40,Unknown,M,$120K +,Married,0,26107,45,4,31,0%
Blue,Attrited Customer,717696333,40,Unknown,M,$120K +,Married,0,34516,44,4,36,0%
Blue,Attrited Customer,713084208,40,College,M,$40K - $60K,Married,0,4373,43,4,32,0%
Blue,Attrited Customer,771776808,40,Unknown,M,$40K - $60K,Married,0,1527,44,4,33,0%
Blue,Retained Customers,780126033,50,Unknown,M,$40K - $60K,Married,1227,12914,50,4,35,10%
Blue,Attrited Customer,718110858,40,Unknown,M,$40K - $60K,Married,0,1606,42,4,36,0%
Blue,Attrited Customer,714559458,40,College,M,$60K - $80K,Married,0,1681,46,4,36,0%
Blue,Attrited Customer,721041483,40,Doctorate,M,$60K - $80K,Married,2517,13093,45,4,37,19%
Blue,Retained Customers,715732533,50,Graduate,M,$60K - $80K,Married,1625,9375,52,4,36,17%
Blue,Attrited Customer,801715383,40,Graduate,M,$60K - $80K,Married,0,12890,45,4,39,0%
Blue,Attrited Customer,712164333,40,High School,M,$60K - $80K,Married,1636,12544,40,4,29,13%
Blue,Attrited Customer,711904008,40,High School,M,$60K - $80K,Married,0,5869,40,4,36,0%
Blue,Attrited Customer,716950758,40,High School,M,$60K - $80K,Married,0,8017,46,4,36,0%
Blue,Retained Customers,719328858,50,High School,M,$60K - $80K,Married,0,4535,56,4,43,0%
Blue,Attrited Customer,806947308,40,Post-Graduate,M,$60K - $80K,Married,1553,20178,40,4,35,8%
Blue,Attrited Customer,802834158,40,Unknown,M,$60K - $80K,Married,1737,6743,42,4,36,26%
Blue,Attrited Customer,712050933,40,College,M,$80K - $120K,Married,0,25190,48,4,32,0%
Blue,Attrited Customer,827440458,40,College,M,$80K - $120K,Married,1449,9524,48,4,44,15%
Blue,Attrited Customer,711562833,30,Graduate,M,$80K - $120K,Married,0,12634,35,4,24,0%
Blue,Attrited Customer,714527433,30,Graduate,M,$80K - $120K,Married,0,17523,39,4,30,0%
Blue,Attrited Customer,714879483,30,Graduate,M,$80K - $120K,Married,542,3929,39,4,31,14%
Blue,Attrited Customer,720654183,40,Graduate,M,$80K - $120K,Married,1307,23542,45,4,35,6%
Blue,Attrited Customer,710162133,40,Graduate,M,$80K - $120K,Married,1253,4725,41,4,36,27%
Blue,Attrited Customer,721532583,40,Graduate,M,$80K - $120K,Married,2165,12250,45,4,36,18%
Blue,Attrited Customer,713632983,40,High School,M,$80K - $120K,Married,503,10588,43,4,35,5%
Blue,Attrited Customer,712627083,30,Unknown,M,$80K - $120K,Married,0,5768,38,4,25,0%
Blue,Attrited Customer,710284233,30,Unknown,M,$80K - $120K,Married,0,1438.3,33,4,36,0%
Blue,Attrited Customer,822132858,40,Unknown,M,$80K - $120K,Married,0,23250,41,4,37,0%
Blue,Attrited Customer,719547033,40,Unknown,M,$80K - $120K,Married,0,23502,40,4,31,0%
Blue,Attrited Customer,708121908,40,Unknown,M,$80K - $120K,Married,0,22917,48,4,36,0%
Blue,Attrited Customer,711249858,40,Unknown,M,$80K - $120K,Married,0,29890,49,4,38,0%
Blue,Attrited Customer,757291008,40,Unknown,M,$80K - $120K,Married,289,34516,46,4,39,1%
Blue,Attrited Customer,717840108,40,Unknown,M,$80K - $120K,Married,1357,4806,48,4,41,28%
Blue,Attrited Customer,708340758,40,High School,M,Less than $40K,Married,0,7769,41,4,32,0%
Blue,Retained Customers,709520058,50,Unknown,M,$120K +,Married,0,19138,53,5,38,0%
Blue,Attrited Customer,716711433,40,High School,M,$40K - $60K,Married,157,7897,48,5,39,2%
Blue,Attrited Customer,804673308,40,Unknown,M,$40K - $60K,Married,0,3893,49,5,44,0%
Blue,Attrited Customer,785237958,40,College,M,$60K - $80K,Married,0,3439,45,5,39,0%
Blue,Attrited Customer,779571708,40,Graduate,M,$60K - $80K,Married,0,4259,43,5,25,0%
Blue,Attrited Customer,711382458,40,Graduate,M,$60K - $80K,Married,0,1438.3,43,5,38,0%
Blue,Attrited Customer,715306983,40,High School,M,$60K - $80K,Married,0,1866,42,5,36,0%
Blue,Attrited Customer,778397358,40,Unknown,M,$60K - $80K,Married,0,5096,42,5,22,0%
Blue,Attrited Customer,710552733,40,Unknown,M,$60K - $80K,Married,0,4963,42,5,36,0%
Blue,Attrited Customer,714659133,40,High School,M,$80K - $120K,Married,0,9410,47,5,37,0%
Blue,Retained Customers,712487883,50,High School,M,$80K - $120K,Married,0,7464,54,5,48,0%
Blue,Attrited Customer,716881683,40,Unknown,M,$80K - $120K,Married,2517,3435,45,5,34,73%
Blue,Retained Customers,709977933,50,Unknown,M,$80K - $120K,Married,199,9959,52,5,44,2%
Gold,Attrited Customer,708564858,30,College,M,$120K +,Married,0,34516,33,2,20,0%
Gold,Attrited Customer,710178558,40,High School,M,$60K - $80K,Married,2517,34516,46,2,38,7%
Gold,Attrited Customer,718304583,40,Unknown,M,$60K - $80K,Married,1085,34516,43,2,33,3%
Gold,Attrited Customer,714391683,30,Unknown,M,$60K - $80K,Married,2517,34516,39,4,36,7%
Platinum,Attrited Customer,714077583,40,Post-Graduate,M,$40K - $60K,Married,593,23981,43,3,31,3%
Silver,Retained Customers,808747233,50,Doctorate,M,$120K +,Married,0,34516,50,2,45,0%
Silver,Retained Customers,789013833,50,High School,M,$120K +,Married,399,34516,50,2,37,1%
Silver,Attrited Customer,713242383,30,Unknown,M,$120K +,Married,796,34516,39,2,19,2%
Silver,Attrited Customer,719881533,40,College,M,$40K - $60K,Married,0,16547,46,2,34,0%
Silver,Retained Customers,720122808,50,High School,M,$60K - $80K,Married,511,33180,52,2,35,2%
Silver,Attrited Customer,708805908,30,Graduate,M,Less than $40K,Married,726,10017,30,2,18,7%
Silver,Attrited Customer,708662583,40,Unknown,M,$60K - $80K,Married,0,27945,41,3,29,0%
Silver,Retained Customers,708948483,50,Graduate,M,$80K - $120K,Married,761,34516,54,3,36,2%
Silver,Retained Customers,714959358,50,High School,M,$80K - $120K,Married,2292,34516,50,3,36,7%
Silver,Retained Customers,788943333,50,Post-Graduate,M,$80K - $120K,Married,989,34516,51,3,37,3%
Silver,Attrited Customer,714757083,40,Unknown,M,$60K - $80K,Married,0,29076,44,4,37,0%
Silver,Attrited Customer,770968383,40,Graduate,M,$80K - $120K,Married,825,34516,41,4,28,2%
Silver,Attrited Customer,797491683,40,Unknown,M,$80K - $120K,Married,1964,34516,45,5,39,6%
Blue,Attrited Customer,753220383,20,Graduate,M,$120K +,Single,0,11722,29,0,22,0%
Blue,Retained Customers,720815208,50,High School,M,$120K +,Single,216,34516,52,0,39,1%
Blue,Attrited Customer,766821033,60,Unknown,M,$120K +,Single,1162,4650,61,0,46,25%
Blue,Retained Customers,821768658,50,Unknown,M,$120K +,Single,2247,13114,52,0,48,17%
Blue,Attrited Customer,816261858,60,Graduate,M,$40K - $60K,Single,2245,3984,61,0,56,56%
Blue,Attrited Customer,713259858,20,High School,M,$40K - $60K,Single,0,3324,26,0,15,0%
Blue,Attrited Customer,714820158,20,High School,M,$40K - $60K,Single,660,5988,29,0,36,11%
Blue,Attrited Customer,712265508,30,Post-Graduate,M,$40K - $60K,Single,0,4015,32,0,14,0%
Blue,Retained Customers,716721483,50,Unknown,M,$40K - $60K,Single,2017,14458,59,0,52,14%
Blue,Retained Customers,708083283,50,Unknown,M,$40K - $60K,Single,2517,3421,58,0,45,74%
Blue,Attrited Customer,800758233,30,College,M,$60K - $80K,Single,0,4109,30,0,24,0%
Blue,Attrited Customer,713318733,30,College,M,$60K - $80K,Single,0,4097,32,0,24,0%
Blue,Attrited Customer,716056158,60,Graduate,M,$60K - $80K,Single,0,11619,63,0,51,0%
Blue,Attrited Customer,713924283,60,Graduate,M,$60K - $80K,Single,1644,11859,61,0,54,14%
Blue,Attrited Customer,714915633,40,High School,M,$60K - $80K,Single,0,15699,42,0,36,0%
Blue,Retained Customers,715799808,50,High School,M,$60K - $80K,Single,0,3764,52,0,39,0%
Blue,Attrited Customer,720529308,60,High School,M,$60K - $80K,Single,0,1856,63,0,48,0%
Blue,Attrited Customer,709005633,60,High School,M,$60K - $80K,Single,0,18734,62,0,51,0%
Blue,Retained Customers,804829533,50,High School,M,$60K - $80K,Single,471,24621,59,0,54,2%
Blue,Attrited Customer,719714658,60,Post-Graduate,M,$60K - $80K,Single,0,12218,61,0,43,0%
Blue,Attrited Customer,719767683,40,College,M,$80K - $120K,Single,0,16983,46,0,39,0%
Blue,Attrited Customer,711794358,60,College,M,$80K - $120K,Single,0,21398,61,0,50,0%
Blue,Attrited Customer,787463508,20,Graduate,M,Less than $40K,Single,2410,2469,26,0,13,98%
Blue,Attrited Customer,716306583,60,Graduate,M,Less than $40K,Single,2517,3812,64,0,36,66%
Blue,Attrited Customer,718515483,60,Graduate,M,Less than $40K,Single,2517,3570,64,0,52,71%
Blue,Attrited Customer,817332483,60,Doctorate,M,Unknown,Single,0,7306,63,0,47,0%
Blue,Attrited Customer,712777233,60,Graduate,M,Unknown,Single,0,1671,65,0,48,0%
Blue,Attrited Customer,717103758,60,Graduate,M,Unknown,Single,0,18550,63,0,55,0%
Blue,Retained Customers,712307283,50,College,M,$120K +,Single,2517,9090,54,1,37,28%
Blue,Retained Customers,720761208,50,College,M,$120K +,Single,357,4789,59,1,47,8%
Blue,Attrited Customer,717368208,40,Graduate,M,$120K +,Single,0,26723,49,1,36,0%
Blue,Attrited Customer,712656783,40,Graduate,M,$120K +,Single,2517,8136,49,1,36,31%
Blue,Retained Customers,718220358,50,Graduate,M,$120K +,Single,0,28618,58,1,36,0%
Blue,Attrited Customer,716212383,30,High School,M,$120K +,Single,2415,10874,38,1,30,22%
Blue,Attrited Customer,720128658,40,Unknown,M,$120K +,Single,0,5181,49,1,30,0%
Blue,Retained Customers,780292683,50,Unknown,M,$120K +,Single,2354,24542,55,1,41,10%
Blue,Retained Customers,711746133,50,Unknown,M,$120K +,Single,0,32563,50,1,37,0%
Blue,Attrited Customer,714615258,30,High School,M,$40K - $60K,Single,2134,4819,32,1,36,44%
Blue,Attrited Customer,714684108,30,Post-Graduate,M,$40K - $60K,Single,534,4169,31,1,24,13%
Blue,Attrited Customer,803800533,30,Unknown,M,$40K - $60K,Single,975,2088,39,1,33,47%
Blue,Retained Customers,710155983,50,Unknown,M,$40K - $60K,Single,0,4826,52,1,36,0%
Blue,Attrited Customer,708186933,30,Graduate,M,$60K - $80K,Single,725,1819,33,1,36,40%
Blue,Attrited Customer,717035283,40,Graduate,M,$60K - $80K,Single,848,2445,46,1,37,35%
Blue,Attrited Customer,827117808,40,Graduate,M,$60K - $80K,Single,2513,9904,45,1,41,25%
Blue,Attrited Customer,772286658,60,Graduate,M,$60K - $80K,Single,2507,14324,63,1,52,18%
Blue,Attrited Customer,822955008,60,Graduate,M,$60K - $80K,Single,0,9569,63,1,56,0%
Blue,Attrited Customer,710639658,20,High School,M,$60K - $80K,Single,829,17744,29,1,17,5%
Blue,Attrited Customer,711332883,60,High School,M,$60K - $80K,Single,2477,7547,62,1,46,33%
Blue,Attrited Customer,713334483,40,Post-Graduate,M,$60K - $80K,Single,0,8766,46,1,32,0%
Blue,Retained Customers,713953383,50,Post-Graduate,M,$60K - $80K,Single,0,2317,50,1,36,0%
Blue,Retained Customers,720044658,50,Post-Graduate,M,$60K - $80K,Single,2076,4573,53,1,46,45%
Blue,Retained Customers,720512433,50,Unknown,M,$60K - $80K,Single,2281,15219,56,1,36,15%
Blue,Retained Customers,711100608,50,Unknown,M,$60K - $80K,Single,0,1723,55,1,48,0%
Blue,Attrited Customer,709161108,40,Unknown,M,$60K - $80K,Single,0,2540,44,1,33,0%
Blue,Retained Customers,789095958,50,Unknown,M,$60K - $80K,Single,744,7603,50,1,38,10%
Blue,Retained Customers,769396158,50,College,M,$80K - $120K,Single,0,24884,55,1,43,0%
Blue,Retained Customers,709713033,50,College,M,$80K - $120K,Single,0,6846,55,1,48,0%
Blue,Attrited Customer,708536283,30,Doctorate,M,$80K - $120K,Single,2517,2904,35,1,27,87%
Blue,Retained Customers,712457208,50,Graduate,M,$80K - $120K,Single,0,22718,58,1,36,0%
Blue,Retained Customers,710679933,50,Graduate,M,$80K - $120K,Single,0,15633,59,1,54,0%
Blue,Retained Customers,713815383,50,High School,M,$80K - $120K,Single,0,11778,53,1,36,0%
Blue,Retained Customers,720698883,50,High School,M,$80K - $120K,Single,0,28605,51,1,38,0%
Blue,Retained Customers,712715208,50,High School,M,$80K - $120K,Single,0,3770,52,1,44,0%
Blue,Attrited Customer,714938733,40,Post-Graduate,M,$80K - $120K,Single,0,13174,48,1,38,0%
Blue,Attrited Customer,718558758,30,Unknown,M,$80K - $120K,Single,1413,3711,34,1,22,38%
Blue,Retained Customers,715113933,50,Unknown,M,$80K - $120K,Single,573,11077,54,1,36,5%
Blue,Retained Customers,712378983,50,Unknown,M,$80K - $120K,Single,965,7570,54,1,47,13%
Blue,Attrited Customer,708496833,60,High School,M,Less than $40K,Single,0,4613,60,1,50,0%
Blue,Attrited Customer,715651833,60,Unknown,M,Less than $40K,Single,0,2351,65,1,36,0%
Blue,Retained Customers,710081208,50,College,M,$120K +,Single,0,4935,52,2,32,0%
Blue,Retained Customers,719516208,50,College,M,$120K +,Single,0,34516,54,2,36,0%
Blue,Attrited Customer,717930483,30,Graduate,M,$120K +,Single,0,5616,37,2,25,0%
Blue,Attrited Customer,716425833,30,Graduate,M,$120K +,Single,1229,34516,38,2,36,4%
Blue,Attrited Customer,820666083,40,Graduate,M,$120K +,Single,2517,27742,41,2,37,9%
Blue,Retained Customers,772137183,50,Graduate,M,$120K +,Single,810,31668,52,2,41,3%
Blue,Retained Customers,790051758,50,Graduate,M,$120K +,Single,0,31782,50,2,42,0%
Blue,Retained Customers,718812708,50,Graduate,M,$120K +,Single,219,34516,57,2,44,1%
Blue,Retained Customers,802673508,50,Graduate,M,$120K +,Single,0,8760,57,2,51,0%
Blue,Attrited Customer,771097683,40,High School,M,$120K +,Single,2517,10896,43,2,30,23%
Blue,Attrited Customer,793630083,30,High School,M,$120K +,Single,1476,1726,39,2,33,86%
Blue,Attrited Customer,720234708,40,High School,M,$120K +,Single,0,15490,45,2,33,0%
Blue,Retained Customers,779931783,50,High School,M,$120K +,Single,0,34516,52,2,38,0%
Blue,Retained Customers,789497283,50,High School,M,$120K +,Single,1723,34162,50,2,42,5%
Blue,Retained Customers,713158083,50,High School,M,$120K +,Single,0,7327,56,2,46,0%
Blue,Attrited Customer,716922633,30,Unknown,M,$120K +,Single,2517,4043,38,2,30,62%
Blue,Retained Customers,720427683,50,Unknown,M,$120K +,Single,0,16163,58,2,46,0%
Blue,Retained Customers,708354858,50,Unknown,M,$120K +,Single,0,14938,51,2,42,0%
Blue,Attrited Customer,802243458,40,Doctorate,M,$40K - $60K,Single,0,2760,48,2,42,0%
Blue,Attrited Customer,713104458,40,Graduate,M,$40K - $60K,Single,0,7869,46,2,31,0%
Blue,Attrited Customer,717874533,40,High School,M,$40K - $60K,Single,0,6362,46,2,36,0%
Blue,Retained Customers,709413933,50,High School,M,$40K - $60K,Single,651,2381,56,2,40,27%
Blue,Attrited Customer,712563408,30,Unknown,M,$40K - $60K,Single,2517,5600,33,2,18,45%
Blue,Retained Customers,823615983,50,Unknown,M,$40K - $60K,Single,2517,3682,54,2,50,68%
Blue,Retained Customers,802247658,50,Unknown,M,$40K - $60K,Single,2422,2699,59,2,53,90%
Blue,Attrited Customer,720010608,30,Unknown,M,$40K - $60K,Single,0,10226,37,2,24,0%
Blue,Attrited Customer,788838033,40,College,M,$60K - $80K,Single,0,3841,45,2,29,0%
Blue,Attrited Customer,714089658,40,Graduate,M,$60K - $80K,Single,0,2238,41,2,36,0%
Blue,Retained Customers,767404083,50,Graduate,M,$60K - $80K,Single,0,3460,52,2,45,0%
Blue,Retained Customers,713514633,50,Graduate,M,$60K - $80K,Single,0,6224,59,2,50,0%
Blue,Attrited Customer,713822208,40,High School,M,$60K - $80K,Single,493,4836,42,2,33,10%
Blue,Attrited Customer,808273533,30,High School,M,$60K - $80K,Single,0,1818,39,2,34,0%
Blue,Attrited Customer,715051608,30,High School,M,$60K - $80K,Single,2517,9719,34,2,36,26%
Blue,Attrited Customer,720130233,40,High School,M,$60K - $80K,Single,0,1641,48,2,36,0%
Blue,Attrited Customer,720565458,40,Post-Graduate,M,$60K - $80K,Single,0,17306,43,2,36,0%
Blue,Attrited Customer,714475908,40,Unknown,M,$60K - $80K,Single,0,6348,43,2,35,0%
Blue,Attrited Customer,709249083,40,Unknown,M,$60K - $80K,Single,0,4283,40,2,20,0%
Blue,Attrited Customer,713314533,40,Unknown,M,$60K - $80K,Single,0,12283,40,2,27,0%
Blue,Attrited Customer,819647358,30,Unknown,M,$60K - $80K,Single,0,12871,38,2,33,0%
Blue,Retained Customers,713880633,50,Unknown,M,$60K - $80K,Single,0,5905,53,2,43,0%
Blue,Retained Customers,711613308,50,Unknown,M,$60K - $80K,Single,710,2236,58,2,48,32%
Blue,Attrited Customer,710500983,40,College,M,$80K - $120K,Single,1035,4617,43,2,34,22%
Blue,Attrited Customer,714014733,30,College,M,$80K - $120K,Single,1431,9642,33,2,36,15%
Blue,Attrited Customer,713269533,40,College,M,$80K - $120K,Single,2517,9959,42,2,36,25%
Blue,Attrited Customer,715294083,40,College,M,$80K - $120K,Single,0,10309,46,2,38,0%
Blue,Retained Customers,794707083,50,College,M,$80K - $120K,Single,0,3495,50,2,44,0%
Blue,Retained Customers,757667133,50,College,M,$80K - $120K,Single,0,13769,54,2,47,0%
Blue,Attrited Customer,715664808,40,Graduate,M,$80K - $120K,Single,0,34516,43,2,30,0%
Blue,Retained Customers,713474733,50,Graduate,M,$80K - $120K,Single,327,1438.3,51,2,31,23%
Blue,Attrited Customer,721437333,40,Graduate,M,$80K - $120K,Single,2517,5054,46,2,36,50%
Blue,Retained Customers,718197108,50,Graduate,M,$80K - $120K,Single,0,12342,54,2,36,0%
